num_acc,mois,jour,lum,agg,int,atm,col,com,dep,hr,mn,catv,choc,manv,num_veh,place,catu,grav,sexe,trajet,an_nais,annee,catr,circ,nbv,prof,plan,lartpc,larrout,surf,situ
200600036903,6,15,2,1,1,2.0,1.0,73,940,0,0,14,1.0,1.0,B01,1,1,1,1,4.0,1971,2006,2,3.0,0,1.0,1.0,0,0,2.0,1.0
200500084861,2,4,5,2,1,1.0,3.0,209,972,0,0,7,3.0,1.0,A01,1,1,1,2,1.0,1967,2005,2,2.0,4,1.0,1.0,0,140,1.0,1.0
201800054889,1,6,5,2,2,1.0,6.0,107,750,22,53,7,3.0,1.0,A01,1,1,1,1,4.0,1992,2018,4,2.0,4,1.0,1.0,0,170,2.0,1.0
201200044473,9,27,1,1,1,1.0,5.0,30,930,0,0,15,2.0,1.0,C01,1,1,1,1,0.0,1970,2012,1,1.0,3,1.0,1.0,0,0,1.0,1.0
201500023315,4,6,1,2,6,1.0,3.0,318,330,0,0,7,5.0,14.0,A01,1,1,1,1,0.0,1938,2015,4,2.0,2,1.0,2.0,0,80,1.0,1.0
200600060598,10,9,1,2,1,1.0,6.0,55,130,0,0,33,1.0,1.0,A01,0,3,1,1,0.0,1995,2006,4,1.0,2,0.0,1.0,0,0,1.0,1.0
200900060048,12,14,5,1,1,1.0,1.0,233,370,0,0,7,3.0,13.0,A01,1,1,1,1,2.0,1991,2009,4,2.0,2,2.0,1.0,0,90,1.0,1.0
201300022277,11,2,1,2,3,1.0,3.0,28,300,0,0,7,1.0,2.0,B01,1,1,1,1,5.0,1948,2013,2,2.0,1,1.0,3.0,0,70,1.0,1.0
200900026800,10,3,1,2,1,1.0,6.0,114,750,0,0,7,2.0,1.0,A01,0,3,1,1,5.0,2002,2009,4,1.0,1,1.0,1.0,0,50,1.0,1.0
201400022419,4,22,1,1,1,1.0,7.0,232,290,0,0,7,1.0,1.0,A01,1,1,1,2,0.0,1988,2014,4,2.0,2,1.0,0.0,0,0,0.0,0.0
201000056152,6,12,1,1,1,2.0,2.0,6,930,0,0,7,6.0,1.0,B01,4,2,1,2,5.0,1984,2010,1,1.0,4,1.0,2.0,0,35,2.0,1.0
201600058517,9,18,1,1,1,1.0,3.0,213,972,0,0,1,0.0,0.0,B01,1,1,1,1,0.0,1975,2016,2,0.0,0,0.0,0.0,0,0,0.0,0.0
201000061849,9,3,2,2,1,1.0,6.0,109,750,0,0,7,5.0,20.0,A01,1,1,1,1,4.0,1974,2010,4,1.0,0,2.0,1.0,0,0,1.0,1.0
200700043895,7,19,1,2,2,1.0,3.0,482,670,0,0,7,7.0,1.0,A01,1,1,1,2,1.0,1953,2007,4,2.0,2,1.0,1.0,0,50,2.0,1.0
200800034098,6,20,1,2,1,1.0,3.0,4,920,0,0,33,1.0,0.0,B01,1,1,1,2,4.0,1984,2008,4,2.0,2,0.0,0.0,0,50,1.0,1.0
201300048654,6,2,1,1,1,1.0,4.0,90,330,0,0,7,1.0,2.0,D01,1,1,1,1,5.0,1988,2013,1,3.0,4,1.0,1.0,150,140,1.0,1.0
201000041579,3,25,1,2,1,1.0,6.0,259,690,0,0,7,2.0,1.0,A01,1,1,1,1,5.0,1988,2010,4,1.0,2,1.0,1.0,0,54,1.0,1.0
201700025659,2,16,1,2,3,1.0,1.0,63,330,0,0,7,3.0,15.0,A01,1,1,1,2,9.0,1995,2017,4,2.0,2,1.0,1.0,40,50,1.0,1.0
201300057550,11,6,1,1,1,1.0,3.0,13,971,0,0,7,2.0,15.0,B01,1,1,1,1,0.0,1982,2013,2,2.0,1,1.0,1.0,0,0,1.0,5.0
201700041258,4,7,1,2,3,1.0,6.0,46,920,0,0,7,2.0,1.0,A01,1,1,1,1,3.0,1940,2017,4,2.0,2,1.0,1.0,0,0,1.0,1.0
200600074705,12,2,3,1,1,2.0,7.0,204,450,0,0,7,2.0,1.0,A01,1,1,1,2,5.0,1979,2006,3,2.0,2,1.0,1.0,70,0,2.0,1.0
201300041375,8,11,1,2,6,1.0,3.0,27,930,0,0,7,2.0,0.0,A01,1,1,1,2,5.0,1984,2013,3,0.0,2,1.0,2.0,10,60,1.0,1.0
201100032197,6,13,1,2,1,1.0,1.0,42,460,0,0,7,1.0,13.0,A01,1,1,1,1,4.0,1970,2011,4,2.0,2,3.0,3.0,0,78,9.0,1.0
200700028316,5,21,5,2,1,1.0,6.0,172,340,0,0,30,1.0,1.0,A01,2,2,1,2,0.0,1983,2007,4,2.0,2,2.0,1.0,0,65,1.0,4.0
201500012857,10,11,1,2,1,1.0,6.0,262,110,0,0,7,1.0,2.0,A01,0,3,1,1,0.0,2015,2015,4,2.0,2,1.0,1.0,0,0,1.0,1.0
201900009655,3,22,1,2,3,1.0,2.0,92063,92,0,0,7,4.0,23.0,A01,1,1,1,2,5.0,1974,2019,4,1.0,1,1.0,1.0,0,0,1.0,1.0
201000047298,2,18,1,2,1,1.0,6.0,326,910,0,0,7,2.0,1.0,A01,0,3,1,1,0.0,1985,2010,3,2.0,4,1.0,1.0,0,0,1.0,1.0
200700064274,10,10,1,2,1,1.0,6.0,113,630,0,0,30,7.0,1.0,A01,1,1,1,1,9.0,1987,2007,4,2.0,4,1.0,1.0,0,0,8.0,2.0
201600024803,10,19,5,2,1,1.0,6.0,172,340,0,0,7,1.0,1.0,A01,1,1,1,2,5.0,1955,2016,4,2.0,2,1.0,1.0,0,60,1.0,1.0
200600043451,7,29,1,2,1,1.0,1.0,128,740,0,0,7,3.0,10.0,A01,2,2,1,2,0.0,1984,2006,3,3.0,2,1.0,1.0,0,0,1.0,1.0
201900006391,3,19,1,2,2,1.0,1.0,13201,13,0,0,32,1.0,1.0,B01,1,1,1,1,0.0,1960,2019,4,2.0,2,1.0,1.0,0,0,1.0,1.0
200600015018,3,22,1,1,1,2.0,4.0,28,940,0,0,7,4.0,2.0,B01,1,1,1,1,5.0,1972,2006,1,0.0,3,1.0,1.0,20,105,2.0,1.0
201000000480,5,2,1,1,1,1.0,4.0,110,800,0,0,7,3.0,21.0,B02,1,1,1,2,5.0,1943,2010,3,2.0,2,1.0,1.0,0,70,1.0,1.0
201700060508,10,17,1,1,1,1.0,4.0,416,974,0,0,7,1.0,1.0,A01,2,2,1,2,9.0,1987,2017,2,1.0,2,1.0,1.0,0,80,1.0,1.0
200500048850,8,9,1,1,1,1.0,5.0,248,10,0,0,7,5.0,2.0,E05,2,2,1,2,0.0,1960,2005,2,2.0,2,1.0,1.0,0,77,1.0,1.0
201700047049,1,5,1,1,1,1.0,4.0,66,930,0,0,7,4.0,2.0,A01,1,1,1,2,1.0,1977,2017,1,1.0,4,1.0,1.0,0,140,2.0,1.0
200500048732,8,1,1,1,2,1.0,3.0,17,320,0,0,7,2.0,9.0,B02,1,1,1,2,1.0,1968,2005,3,2.0,2,1.0,1.0,0,60,1.0,1.0
200900024439,7,30,1,2,9,1.0,6.0,482,670,0,0,7,7.0,22.0,A01,1,1,1,2,1.0,1983,2009,4,2.0,2,1.0,1.0,0,60,1.0,1.0
201900002777,5,16,1,1,1,1.0,3.0,93007,93,0,0,7,8.0,0.0,B01,1,1,1,2,0.0,1987,2019,1,3.0,9,1.0,1.0,0,0,1.0,1.0
201300051510,7,20,1,2,3,1.0,2.0,108,750,0,0,10,5.0,15.0,A01,5,2,1,2,9.0,1980,2013,4,1.0,2,1.0,1.0,0,0,1.0,1.0
201100018944,10,21,1,1,1,1.0,3.0,54,130,0,0,33,1.0,21.0,B01,1,1,1,1,9.0,1988,2011,3,2.0,0,1.0,0.0,0,0,1.0,0.0
200600068636,11,8,1,2,1,1.0,2.0,14,750,0,0,7,1.0,1.0,A01,1,1,1,1,5.0,1964,2006,4,2.0,4,1.0,1.0,0,120,1.0,1.0
200500073565,11,16,1,2,1,1.0,3.0,172,340,0,0,7,3.0,15.0,B01,1,1,1,1,1.0,1969,2005,4,2.0,2,1.0,1.0,0,60,1.0,1.0
200600047496,8,29,1,2,1,1.0,2.0,55,130,0,0,7,4.0,1.0,B01,1,1,1,2,4.0,1965,2006,4,3.0,3,1.0,1.0,20,60,1.0,1.0
201200049785,11,18,1,1,1,8.0,4.0,277,950,0,0,7,1.0,2.0,C01,1,1,1,1,5.0,1977,2012,1,1.0,1,4.0,3.0,15,35,2.0,1.0
201000022703,12,12,1,2,1,1.0,7.0,55,130,0,0,30,0.0,0.0,A01,1,1,1,1,4.0,1988,2010,4,2.0,5,1.0,1.0,0,180,1.0,1.0
200900015689,6,20,1,1,1,1.0,1.0,146,810,0,0,7,1.0,1.0,B02,4,2,1,2,0.0,1966,2009,3,2.0,0,1.0,1.0,0,74,1.0,1.0
200900034278,2,14,5,2,2,1.0,3.0,49,920,0,0,7,2.0,1.0,B01,1,1,1,1,9.0,1987,2009,4,2.0,2,1.0,1.0,0,68,1.0,1.0
200800040951,7,1,1,2,3,1.0,2.0,471,910,0,0,7,4.0,1.0,B01,1,1,1,1,1.0,1960,2008,4,2.0,2,1.0,1.0,0,131,1.0,0.0
200500073580,11,23,1,2,4,8.0,5.0,129,340,0,0,7,4.0,2.0,B01,1,1,1,1,5.0,1964,2005,3,1.0,1,3.0,3.0,0,30,1.0,1.0
201400029049,11,4,5,2,2,2.0,3.0,242,510,0,0,10,3.0,9.0,B01,1,1,1,1,0.0,1991,2014,4,2.0,2,1.0,1.0,0,67,2.0,1.0
200800063516,11,14,1,1,2,1.0,3.0,344,280,0,0,7,7.0,19.0,B02,1,1,1,1,1.0,1978,2008,3,2.0,0,1.0,1.0,0,62,1.0,1.0
201500025468,5,12,1,1,3,1.0,6.0,122,370,0,0,7,2.0,16.0,A01,0,3,1,1,5.0,1977,2015,4,2.0,2,2.0,1.0,0,0,1.0,1.0
201200030167,10,6,1,2,3,3.0,4.0,203,500,0,0,7,1.0,2.0,A01,2,2,1,2,3.0,1943,2012,4,2.0,2,1.0,1.0,0,0,2.0,1.0
200600049398,8,29,1,2,2,1.0,3.0,9,750,0,0,4,2.0,1.0,A01,1,1,1,1,5.0,1976,2006,4,2.0,2,1.0,1.0,0,60,2.0,1.0
201500041154,1,26,1,2,2,2.0,3.0,77,930,0,0,7,1.0,0.0,A01,1,1,1,1,1.0,1948,2015,3,1.0,1,1.0,1.0,0,0,2.0,1.0
200700051728,8,8,2,1,1,3.0,6.0,260,590,0,0,37,1.0,0.0,A01,0,2,1,1,0.0,1961,2007,6,1.0,1,0.0,3.0,0,35,2.0,0.0
200700050902,8,10,1,2,1,1.0,2.0,7,840,0,0,7,1.0,2.0,A01,1,1,1,1,5.0,1940,2007,4,2.0,40,1.0,1.0,0,0,1.0,1.0
200600040434,7,21,1,2,2,1.0,6.0,18,750,0,0,7,8.0,1.0,B01,4,2,1,1,0.0,1945,2006,4,1.0,2,1.0,1.0,0,60,1.0,1.0
201000061143,7,1,1,2,2,1.0,3.0,107,750,0,0,34,7.0,17.0,A01,1,1,1,1,1.0,1954,2010,4,2.0,2,1.0,1.0,0,0,1.0,1.0
200500002284,1,28,1,2,2,1.0,3.0,88,60,0,0,5,1.0,8.0,A01,1,1,1,1,1.0,1950,2005,4,1.0,3,1.0,1.0,0,100,0.0,1.0
201500050034,3,2,3,1,1,1.0,5.0,5,130,0,0,16,7.0,12.0,B01,1,1,1,1,4.0,1973,2015,1,0.0,0,1.0,1.0,0,140,1.0,0.0
201800047010,11,1,3,1,1,8.0,6.0,65,940,0,0,7,1.0,0.0,A01,3,2,1,1,0.0,2013,2018,1,3.0,4,2.0,3.0,0,0,2.0,3.0
200800005383,1,9,1,2,1,1.0,6.0,120,750,0,0,2,1.0,1.0,B01,1,1,1,1,9.0,1982,2008,4,1.0,1,1.0,1.0,0,25,1.0,1.0
200900054075,10,9,1,2,1,2.0,4.0,203,500,0,0,7,1.0,1.0,D01,1,1,1,1,5.0,1986,2009,4,3.0,2,2.0,1.0,0,56,2.0,1.0
200700010939,2,26,5,2,3,1.0,6.0,29,930,0,0,7,1.0,15.0,A01,0,3,1,1,5.0,1942,2007,3,2.0,2,1.0,1.0,0,200,1.0,1.0
200800042701,7,29,1,2,1,1.0,3.0,119,750,0,0,7,5.0,12.0,B01,1,1,1,1,5.0,1977,2008,4,1.0,4,2.0,1.0,15,140,1.0,1.0
200500066189,10,11,1,2,1,1.0,2.0,172,340,0,0,7,5.0,2.0,B01,1,1,1,2,5.0,1974,2005,2,2.0,4,1.0,1.0,60,120,1.0,1.0
201800030869,9,6,1,2,9,1.0,6.0,445,640,0,0,10,4.0,4.0,A01,1,1,1,1,4.0,1987,2018,6,0.0,1,1.0,1.0,0,0,1.0,3.0
200700058960,9,12,1,2,1,1.0,3.0,383,690,0,0,30,1.0,1.0,B01,1,1,1,1,5.0,1978,2007,4,2.0,3,1.0,1.0,0,0,1.0,1.0
201500040306,7,6,1,2,3,1.0,3.0,13,930,0,0,33,2.0,17.0,B01,1,1,1,1,9.0,1963,2015,3,2.0,2,1.0,1.0,0,0,1.0,1.0
201700026196,6,3,1,1,1,8.0,1.0,129,340,0,0,7,3.0,1.0,B01,2,2,1,1,0.0,1950,2017,3,2.0,2,2.0,1.0,0,74,1.0,1.0
201000038027,11,21,5,2,9,1.0,6.0,599,590,0,0,7,1.0,16.0,A01,1,1,1,1,5.0,1979,2010,4,2.0,2,1.0,3.0,0,0,1.0,1.0
200800007160,2,25,3,1,9,1.0,2.0,386,720,0,0,17,2.0,2.0,A01,1,1,1,1,4.0,1958,2008,1,1.0,3,1.0,1.0,10,90,1.0,2.0
200700030130,5,19,1,2,1,1.0,5.0,17,750,0,0,7,2.0,1.0,B01,1,1,1,1,1.0,1976,2007,4,1.0,2,1.0,1.0,0,60,1.0,1.0
201100062540,5,14,5,2,5,1.0,7.0,117,750,0,0,32,7.0,21.0,A01,2,2,1,2,5.0,1988,2011,4,2.0,2,1.0,1.0,0,0,1.0,1.0
201600035614,10,5,1,2,6,1.0,3.0,166,850,0,0,7,2.0,1.0,A01,1,1,1,1,3.0,1967,2016,4,2.0,2,1.0,2.0,0,0,1.0,1.0
200800076353,8,11,1,2,1,1.0,3.0,418,974,0,0,2,1.0,1.0,B02,1,1,1,1,5.0,1994,2008,4,1.0,1,1.0,1.0,0,35,1.0,1.0
200500028151,5,7,1,2,1,1.0,1.0,32,300,0,0,10,3.0,15.0,A01,1,1,1,1,5.0,1964,2005,4,2.0,1,0.0,2.0,0,47,1.0,1.0
200500000870,1,5,1,2,1,7.0,6.0,214,380,0,0,7,2.0,1.0,A01,1,1,1,2,3.0,1958,2005,2,2.0,0,1.0,1.0,0,64,1.0,1.0
200800035638,6,26,5,2,1,1.0,2.0,116,750,0,0,7,1.0,2.0,A01,1,1,1,1,0.0,1950,2008,4,2.0,2,1.0,1.0,0,90,1.0,1.0
200500037015,6,22,1,2,1,1.0,7.0,127,950,0,0,7,2.0,1.0,A01,1,1,1,2,0.0,1975,2005,4,3.0,4,1.0,1.0,83,225,1.0,1.0
201500031877,12,11,1,2,3,1.0,3.0,440,650,0,0,7,2.0,1.0,B01,1,1,1,2,2.0,1994,2015,4,2.0,2,1.0,1.0,0,0,1.0,1.0
201000002823,5,2,1,1,1,1.0,6.0,451,10,0,0,7,7.0,0.0,B01,2,2,1,2,5.0,1953,2010,4,2.0,2,2.0,4.0,0,82,1.0,1.0
201700026543,4,1,1,1,6,1.0,3.0,281,350,0,0,33,2.0,12.0,A01,2,2,1,1,0.0,1997,2017,3,0.0,3,1.0,2.0,0,0,1.0,1.0
200800026902,5,15,1,1,1,1.0,4.0,117,130,0,0,7,4.0,1.0,A01,1,1,1,2,1.0,1952,2008,1,1.0,2,1.0,1.0,40,70,1.0,3.0
201000004368,11,5,5,2,1,8.0,1.0,396,330,0,0,7,3.0,1.0,A01,1,1,1,1,2.0,1982,2010,3,2.0,2,0.0,0.0,0,46,2.0,1.0
200900025923,6,13,1,2,1,1.0,3.0,194,580,0,0,2,2.0,15.0,B01,1,1,1,1,0.0,1992,2009,4,1.0,1,1.0,0.0,0,59,0.0,1.0
200800054260,9,13,5,2,3,1.0,3.0,17,940,0,0,32,1.0,1.0,B01,1,1,1,1,0.0,1984,2008,3,2.0,2,1.0,1.0,0,0,1.0,1.0
201500044978,11,21,3,1,1,1.0,4.0,495,770,0,0,7,1.0,2.0,C01,1,1,1,1,9.0,1992,2015,1,3.0,2,1.0,1.0,15,70,2.0,1.0
200800023234,5,23,1,2,1,1.0,3.0,69,60,0,0,7,8.0,15.0,B01,1,1,1,2,0.0,1975,2008,3,2.0,2,1.0,1.0,0,0,1.0,1.0
200500084191,12,1,1,1,1,1.0,5.0,179,910,0,0,7,3.0,1.0,C01,1,1,1,1,1.0,1952,2005,1,3.0,6,0.0,1.0,25,210,1.0,1.0
201600024402,11,29,5,2,9,1.0,1.0,281,330,0,0,7,1.0,15.0,A01,1,1,1,2,4.0,1985,2016,4,2.0,3,1.0,1.0,0,105,1.0,1.0
200700081567,2,11,1,1,1,1.0,3.0,128,971,0,0,10,7.0,16.0,A01,1,1,1,1,5.0,1964,2007,4,2.0,2,2.0,0.0,0,93,0.0,0.0
201100055823,3,16,1,2,1,1.0,6.0,383,690,0,0,1,1.0,1.0,A01,0,3,1,2,0.0,1963,2011,4,1.0,2,1.0,1.0,0,0,1.0,5.0
200500032194,6,9,1,2,1,1.0,6.0,53,10,0,0,7,1.0,2.0,A01,1,1,1,2,5.0,1938,2005,3,2.0,2,2.0,1.0,0,100,1.0,1.0
200500037162,6,6,1,1,1,2.0,4.0,32,930,0,0,7,1.0,2.0,A01,1,1,1,2,5.0,1953,2005,1,3.0,2,1.0,1.0,15,70,2.0,1.0
201000045365,3,27,1,2,1,1.0,6.0,137,830,0,0,7,3.0,23.0,B01,1,1,1,2,0.0,1937,2010,4,2.0,2,1.0,1.0,0,0,1.0,1.0
200500085577,5,24,1,2,1,1.0,6.0,101,971,0,0,2,1.0,1.0,A01,1,1,1,1,0.0,1958,2005,6,2.0,2,1.0,1.0,0,108,1.0,1.0
201900008080,3,19,1,2,7,1.0,2.0,75114,75,0,0,10,1.0,2.0,A01,1,1,1,1,4.0,1975,2019,4,2.0,8,1.0,1.0,0,0,1.0,1.0
201300052412,7,10,1,2,3,1.0,3.0,111,750,0,0,7,6.0,15.0,B01,1,1,1,1,1.0,1985,2013,4,1.0,1,1.0,1.0,0,30,1.0,1.0
201000045605,11,28,1,1,1,1.0,6.0,90,830,0,0,7,1.0,1.0,A01,1,1,1,1,5.0,1957,2010,3,2.0,2,1.0,4.0,0,74,2.0,1.0
201600056718,12,31,5,2,1,1.0,4.0,120,750,0,0,10,1.0,1.0,A01,1,1,1,1,0.0,1983,2016,4,1.0,4,1.0,1.0,0,0,1.0,1.0
201700011284,6,30,1,2,1,1.0,4.0,102,130,0,0,7,4.0,2.0,B01,1,1,1,2,5.0,1990,2017,3,2.0,2,2.0,1.0,0,35,1.0,1.0
201100044914,9,27,1,2,1,1.0,2.0,223,910,0,0,7,1.0,1.0,A01,1,1,1,2,0.0,1970,2011,3,2.0,2,1.0,2.0,0,0,1.0,1.0
201800035003,3,16,1,2,1,1.0,4.0,261,800,0,0,7,4.0,1.0,B01,1,1,1,1,9.0,1978,2018,3,1.0,2,1.0,1.0,0,0,1.0,1.0
200800065242,11,5,1,2,2,1.0,3.0,105,710,0,0,7,7.0,19.0,A01,2,2,1,1,0.0,1988,2008,3,2.0,2,2.0,1.0,0,0,1.0,1.0
201000040998,11,23,2,2,1,1.0,6.0,482,670,0,0,7,1.0,1.0,A01,1,1,1,2,0.0,1944,2010,4,2.0,2,1.0,1.0,0,60,1.0,1.0
201600028466,10,28,3,2,1,1.0,6.0,454,510,0,0,7,3.0,0.0,A01,1,1,1,2,0.0,1969,2016,4,3.0,4,1.0,1.0,33,153,1.0,1.0
200700040087,7,17,1,1,1,2.0,1.0,103,460,0,0,7,1.0,1.0,B02,1,1,1,1,5.0,1987,2007,3,2.0,2,1.0,2.0,0,50,2.0,1.0
200600052163,9,10,1,1,1,1.0,7.0,72,380,0,0,7,3.0,3.0,A01,5,2,1,2,0.0,1948,2006,1,3.0,6,0.0,1.0,10,180,1.0,1.0
201800054754,6,28,1,2,2,1.0,6.0,120,750,12,45,37,5.0,16.0,A01,1,1,1,1,4.0,1980,2018,4,1.0,1,1.0,1.0,0,58,1.0,1.0
200900065044,12,8,1,2,9,1.0,2.0,238,350,0,0,7,4.0,2.0,B01,1,1,1,2,1.0,1976,2009,4,3.0,3,1.0,1.0,0,0,1.0,1.0
200600069674,11,8,5,2,1,1.0,3.0,35,840,0,0,7,1.0,1.0,B01,1,1,1,2,0.0,1960,2006,4,2.0,2,1.0,1.0,0,70,1.0,1.0
201500045411,4,29,1,1,1,1.0,2.0,8,930,0,0,33,1.0,0.0,A01,1,1,1,1,0.0,1974,2015,1,3.0,2,1.0,1.0,10,70,1.0,1.0
200700009427,2,9,1,2,3,3.0,3.0,440,650,0,0,7,3.0,15.0,A01,1,1,1,1,9.0,1947,2007,4,2.0,3,1.0,2.0,0,136,2.0,1.0
200500077671,11,28,2,2,1,1.0,6.0,55,130,0,0,7,0.0,0.0,A01,1,1,1,1,9.0,1951,2005,4,2.0,3,1.0,1.0,0,0,1.0,1.0
200700028003,5,14,1,2,1,1.0,3.0,189,300,0,0,33,1.0,1.0,A01,1,1,1,1,3.0,1984,2007,4,1.0,3,1.0,1.0,0,95,1.0,1.0
201200048246,6,20,1,2,1,1.0,3.0,268,950,0,0,7,7.0,15.0,A01,1,1,1,1,3.0,1981,2012,3,2.0,4,1.0,1.0,40,40,1.0,1.0
200500009014,2,17,1,2,3,1.0,2.0,8,750,0,0,4,1.0,16.0,B01,1,1,1,2,4.0,1970,2005,4,2.0,4,1.0,1.0,0,120,1.0,1.0
200800057973,10,31,1,2,1,1.0,1.0,39,330,0,0,30,1.0,1.0,B01,1,1,1,1,0.0,1990,2008,4,2.0,2,1.0,2.0,0,60,1.0,1.0
200700083440,8,9,1,2,2,1.0,3.0,302,973,0,0,2,1.0,2.0,B01,1,1,1,1,1.0,1964,2007,4,2.0,2,1.0,2.0,0,57,1.0,1.0
201400056291,1,22,5,2,3,2.0,6.0,118,750,0,0,7,1.0,15.0,A01,1,1,1,1,5.0,1986,2014,4,3.0,4,1.0,1.0,80,120,2.0,1.0
201300033666,2,19,1,2,1,1.0,4.0,256,690,0,0,7,1.0,2.0,B01,1,1,1,2,1.0,1966,2013,4,3.0,4,1.0,1.0,0,0,1.0,1.0
201500037060,11,6,5,2,1,1.0,4.0,421,910,0,0,7,4.0,2.0,B01,1,1,1,1,5.0,1954,2015,3,3.0,2,1.0,1.0,0,70,1.0,1.0
200800016411,3,22,3,1,1,4.0,2.0,126,680,0,0,7,3.0,20.0,A01,1,1,1,1,5.0,1980,2008,3,2.0,2,1.0,1.0,0,80,2.0,1.0
201800018226,3,23,3,1,1,1.0,2.0,77,202,0,0,7,6.0,21.0,A01,2,2,1,2,5.0,1987,2018,2,2.0,2,2.0,2.0,0,0,1.0,1.0
201000052406,7,19,1,2,4,1.0,2.0,17,940,0,0,10,4.0,1.0,A01,1,1,1,1,4.0,1971,2010,2,2.0,2,1.0,1.0,0,0,1.0,1.0
201200030043,2,11,5,2,1,1.0,6.0,129,500,0,0,7,1.0,13.0,A01,1,1,1,1,5.0,1990,2012,3,3.0,4,1.0,2.0,10,60,1.0,1.0
200500048308,8,18,1,2,1,1.0,3.0,127,490,0,0,9,5.0,15.0,A01,1,1,1,1,5.0,1927,2005,2,2.0,2,0.0,1.0,0,60,1.0,1.0
200700044265,7,15,1,2,1,1.0,3.0,1,800,0,0,7,8.0,15.0,A01,1,1,1,1,5.0,1982,2007,2,2.0,2,1.0,1.0,0,0,1.0,1.0
201000016186,9,30,1,1,1,1.0,1.0,12,60,0,0,7,3.0,1.0,B01,1,1,1,1,0.0,1961,2010,3,2.0,2,2.0,1.0,0,63,1.0,1.0
201000057930,10,31,1,2,1,3.0,6.0,382,690,0,0,7,1.0,21.0,A01,1,1,1,1,5.0,1973,2010,4,1.0,4,1.0,2.0,32,140,2.0,1.0
201200021426,4,29,3,1,1,1.0,2.0,114,340,0,0,7,5.0,2.0,A01,1,1,1,2,5.0,1990,2012,1,1.0,2,2.0,1.0,10,60,2.0,1.0
200900070259,9,14,3,1,1,3.0,4.0,223,910,0,0,15,2.0,2.0,C01,1,1,1,1,4.0,1968,2009,2,3.0,4,0.0,1.0,0,0,2.0,1.0
201400029776,6,23,1,2,1,1.0,7.0,121,560,0,0,7,0.0,0.0,A01,1,1,1,1,0.0,1975,2014,4,2.0,1,2.0,0.0,0,0,1.0,1.0
201000024641,5,30,1,1,1,1.0,7.0,93,220,0,0,7,7.0,14.0,A01,4,2,1,1,5.0,2001,2010,2,3.0,4,1.0,1.0,25,30,1.0,3.0
201300054725,9,11,1,2,2,1.0,3.0,117,750,0,0,7,7.0,1.0,A01,1,1,1,1,0.0,1974,2013,4,1.0,0,2.0,1.0,0,0,1.0,1.0
201600022783,3,10,1,2,6,1.0,3.0,69,310,0,0,7,3.0,0.0,A01,1,1,1,2,0.0,1983,2016,4,1.0,0,0.0,0.0,0,0,1.0,0.0
200900024040,7,11,1,2,1,1.0,1.0,346,202,0,0,10,2.0,1.0,B02,2,2,1,2,5.0,1970,2009,2,2.0,2,1.0,2.0,0,73,1.0,1.0
201900052747,11,26,1,2,1,1.0,1.0,33281,33,0,0,7,2.0,1.0,B01,1,1,1,1,0.0,1997,2019,4,2.0,2,1.0,3.0,0,0,1.0,1.0
201400017122,4,12,1,1,1,1.0,7.0,127,870,0,0,7,3.0,1.0,A01,1,1,1,1,5.0,1941,2014,3,2.0,2,1.0,2.0,0,58,1.0,1.0
200800074366,12,30,1,1,1,2.0,7.0,689,910,0,0,32,7.0,11.0,A01,2,2,1,1,0.0,1983,2008,1,1.0,3,1.0,1.0,15,105,7.0,1.0
200600067837,11,8,2,2,1,1.0,3.0,183,590,0,0,7,2.0,15.0,A01,1,1,1,1,5.0,1964,2006,4,2.0,2,1.0,1.0,0,100,1.0,1.0
201100035689,11,10,1,2,1,1.0,3.0,328,590,0,0,7,3.0,10.0,A01,1,1,1,2,4.0,1988,2011,4,2.0,2,1.0,1.0,0,0,1.0,1.0
200500037606,6,27,1,1,1,1.0,3.0,180,590,0,0,7,3.0,15.0,A01,1,1,1,2,5.0,1959,2005,3,2.0,0,1.0,1.0,0,83,1.0,1.0
201400032213,4,25,1,1,4,2.0,3.0,124,630,0,0,2,7.0,17.0,B01,1,1,1,1,2.0,1997,2014,3,2.0,2,1.0,1.0,0,68,1.0,1.0
200500079363,12,8,3,1,1,2.0,3.0,276,370,0,0,17,8.0,15.0,A01,1,1,1,1,4.0,1950,2005,2,2.0,0,1.0,1.0,0,76,2.0,1.0
201000062011,4,14,5,2,1,1.0,2.0,110,750,0,0,32,3.0,2.0,A01,1,1,1,1,5.0,1972,2010,4,1.0,2,1.0,0.0,0,90,1.0,1.0
201700001840,5,18,2,2,1,1.0,1.0,116,690,0,0,7,1.0,15.0,A01,1,1,1,2,5.0,1951,2017,4,2.0,2,3.0,1.0,0,90,1.0,1.0
200900029041,3,17,1,2,6,1.0,3.0,211,130,0,0,7,2.0,1.0,B01,2,2,1,1,5.0,1961,2009,4,3.0,3,2.0,1.0,0,108,1.0,1.0
200500009602,2,11,1,2,1,2.0,5.0,692,910,0,0,7,1.0,1.0,B01,1,1,1,2,1.0,1949,2005,3,3.0,4,1.0,4.0,90,175,2.0,1.0
200600061896,10,29,1,2,1,1.0,6.0,218,420,0,0,7,3.0,1.0,A01,1,1,1,1,5.0,1965,2006,4,1.0,1,1.0,1.0,0,30,1.0,1.0
200700037887,6,2,1,2,1,1.0,6.0,81,940,0,0,7,3.0,1.0,A01,0,3,1,1,5.0,2001,2007,4,2.0,2,1.0,1.0,0,48,1.0,1.0
